Date,Close,High,Low,Open,Volume
,TRV,TRV,TRV,TRV,TRV
2009-01-02,30.753202438354492,31.236272022586373,30.025195432414634,30.79402361167521,3279700
2009-01-05,30.29734992980957,30.6239323348386,29.460482030276516,30.453837170003922,5171400
2009-01-06,29.372011184692383,30.15444943146597,29.065842179423466,29.36520852487405,5138700
2009-01-07,28.208566665649414,29.33799786185582,28.038471590344564,28.895752223330135,5189100
2009-01-08,28.732465744018555,29.004618958900217,27.87518752939851,28.37186494042895,4012700
2009-01-09,28.56237030029297,29.065852963315432,28.28341442624475,28.780091831479606,3578800
2009-01-12,27.916004180908203,29.011416930287016,27.623440430622743,28.467113183980928,3964400
2009-01-13,28.433090209960938,28.64400641850997,27.39891195707848,27.589417589431047,4377700
2009-01-14,27.215208053588867,28.24938627107858,27.004289256813536,27.793530186549834,5199400
2009-01-15,27.201608657836914,27.691483386775836,26.051766691794505,27.26284299895428,6465400
2009-01-16,27.929624557495117,28.399088856895954,26.93626945295242,27.77994258264579,5471800
2009-01-20,26.09939193725586,29.052242906699664,26.099391937255856,27.133570432062164,9106100
2009-01-21,27.637056350708008,27.861583171006277,26.215060941822856,27.290063423046558,7560700
2009-01-22,26.23548126220703,27.555418912805383,26.133423116943987,27.160796852931156,7341000
2009-01-23,25.800033569335938,26.11981331240829,24.997186772497837,25.813641494088618,6146000
2009-01-26,25.56869888305664,26.772970010930504,25.289740403369656,26.201450321820403,6193300
2009-01-27,27.140361785888672,27.480551836041087,25.881659638502377,26.208241775195404,11452400
2009-01-28,28.058887481689453,28.46031200210326,26.949866756572465,28.337843328387514,10287400
2009-01-29,26.827392578125,27.657457286222357,26.69131601353525,27.290051340463403,5802400
2009-01-30,26.289897918701172,27.31727376356608,25.98372622336245,27.119962827076105,5699700
2009-02-02,26.391944885253906,26.63007688373059,25.41219587336327,25.711564780527244,4101900
2009-02-03,26.66411018371582,26.91585283104567,26.289901437305012,26.630091678668578,4209500
2009-02-04,26.283090591430664,26.84780486664293,26.112995523706704,26.813786372187092,4688200
2009-02-05,26.044960021972656,26.52122680534488,25.936099265382875,26.051765279197422,6212000
2009-02-06,27.024707794189453,27.15397912375405,26.187840291813906,26.26267994864919,6492500
2009-02-09,27.6302433013916,27.766319875078537,26.936255111488517,27.113152840470196,3824200
2009-02-10,26.425981521606445,27.868387607593018,26.25588637859802,27.364907437737795,8352300
2009-02-11,27.868383407592773,27.92281509096619,26.41917487629,26.73895193204952,5936900
2009-02-12,28.399065017700195,28.47390464457871,27.065518119518753,27.22200522280942,6369100
2009-02-13,27.466955184936523,28.405880835071933,27.35129176627207,28.16094348325877,5385500
2009-02-17,26.650493621826172,27.228818401903673,26.092582014514992,27.02470484235356,7945000
2009-02-18,26.48719596862793,27.34447370304796,26.187829676303018,27.21520242588483,6125900
2009-02-19,26.19464111328125,27.215211546266236,26.147014700710873,26.915845153617443,6544600
2009-02-20,26.08578109741211,26.541634657694235,25.010778965581892,25.289734787882345,8947600
2009-02-23,25.507465362548828,26.33752778407088,25.493857441481836,26.187845843225084,7462900
2009-02-24,26.698129653930664,26.759363997454752,25.18768424396675,25.97012019405743,9213300
2009-02-25,25.786413192749023,26.820588916012213,25.208088407741133,26.820588916012213,8022000
2009-02-26,24.976770401000977,26.330728893516852,24.650188034942207,26.289905124467282,7965500
2009-02-27,24.595752716064453,25.153664441371205,23.813314210954967,24.296383676327473,8397800
2009-03-02,24.2963809967041,25.242109241507368,23.976604006041946,24.01062250350239,8812700
2009-03-03,23.643218994140625,24.942745459497164,23.432300134940515,24.77265035881989,7875900
2009-03-04,24.248760223388672,24.71141916374847,23.26220799481423,23.31663967977213,7082400
2009-03-05,23.092103958129883,24.14669538579255,22.629445196372536,23.541154803900884,8570800
