Date,Close
2009-01-02,0.19969534873962402
2009-01-05,0.20336367189884186
2009-01-06,0.21024174988269806
2009-01-07,0.1976318210363388
2009-01-08,0.19258788228034973
2009-01-09,0.18181212246418
2009-01-12,0.1744755357503891
2009-01-13,0.1753925383090973
2009-01-14,0.16759732365608215
2009-01-15,0.17355838418006897
2009-01-16,0.18318776786327362
2009-01-20,0.16530455648899078
2009-01-21,0.17332908511161804
2009-01-22,0.17011933028697968
2009-01-23,0.1767681986093521
2009-01-26,0.18272922933101654
2009-01-27,0.19350500404834747
2009-01-28,0.20152947306632996
2009-01-29,0.18983659148216248
2009-01-30,0.18227067589759827
2009-02-02,0.19212938845157623
2009-02-03,0.19442203640937805
2009-02-04,0.19992458820343018
2009-02-05,0.2145979404449463
2009-02-06,0.226290762424469
2009-02-09,0.22331024706363678
2009-02-10,0.21368081867694855
2009-02-11,0.18685607612133026
2009-02-12,0.19075365364551544
2009-02-13,0.19052444398403168
2009-02-17,0.1795194149017334
2009-02-18,0.18433412909507751
2009-02-19,0.17011933028697968
2009-02-20,0.1744755357503891
2009-02-23,0.16645099222660065
2009-02-24,0.1813536137342453
2009-02-25,0.18341703712940216
2009-02-26,0.18937811255455017
2009-02-27,0.18983659148216248
2009-03-02,0.1737876683473587
2009-03-03,0.1806657910346985
2009-03-04,0.19396355748176575
2009-03-05,0.18937811255455017
2009-03-06,0.19235864281654358
2009-03-09,0.19029514491558075
2009-03-10,0.20749053359031677
2009-03-11,0.21322230994701385
2009-03-12,0.22583220899105072
2009-03-13,0.2246858924627304
2009-03-16,0.2159736007452011
2009-03-17,0.22674930095672607
2009-03-18,0.23385675251483917
2009-03-19,0.23110544681549072
2009-03-20,0.21849556267261505
2009-03-23,0.23431527614593506
2009-03-24,0.22422730922698975
2009-03-25,0.22789567708969116
2009-03-26,0.2421104609966278
2009-03-27,0.23981782793998718
2009-03-30,0.22445663809776306
2009-03-31,0.22606146335601807
2009-04-01,0.23179328441619873
2009-04-02,0.2425689995288849
2009-04-03,0.2595350742340088
2009-04-06,0.2602229714393616
2009-04-07,0.2512813210487366
2009-04-08,0.2615986168384552
2009-04-09,0.276042640209198
2009-04-13,0.2671011984348297
2009-04-14,0.26870596408843994
2009-04-15,0.26114001870155334
2009-04-16,0.26778891682624817
2009-04-17,0.2696230411529541
2009-04-20,0.2533448338508606
2009-04-21,0.252657026052475
2009-04-22,0.2602229714393616
2009-04-23,0.2560960054397583
2009-04-24,0.2620570659637451
2009-04-27,0.252657026052475
2009-04-28,0.2533448338508606
2009-04-29,0.24944715201854706
2009-04-30,0.2632034122943878
2009-05-01,0.26755961775779724
2009-05-04,0.2820037305355072
2009-05-05,0.27054017782211304
2009-05-06,0.2650376260280609
2009-05-07,0.24600808322429657
2009-05-08,0.21207591891288757
2009-05-11,0.21620287001132965
2009-05-12,0.2058856189250946
2009-05-13,0.19258788228034973
2009-05-14,0.195339173078537
2009-05-15,0.20038315653800964
2009-05-18,0.21253447234630585
2009-05-19,0.21666137874126434
2009-05-20,0.22308094799518585
2009-05-21,0.2217053771018982
2009-05-22,0.2251444309949875
2009-05-26,0.2372957468032837
2009-05-27,0.23775438964366913
2009-05-28,0.24096406996250153
2009-05-29,0.23913003504276276
2009-06-01,0.2508227825164795
2009-06-02,0.2487592250108719
2009-06-03,0.24096406996250153
2009-06-04,0.24967651069164276
2009-06-05,0.24830080568790436
2009-06-08,0.24692517518997192
2009-06-09,0.26045218110084534
2009-06-10,0.26870596408843994
2009-06-11,0.26526689529418945
2009-06-12,0.26389119029045105
2009-06-15,0.2595350742340088
2009-06-16,0.25242775678634644
2009-06-17,0.25861799716949463
2009-06-18,0.25357407331466675
2009-06-19,0.256325364112854
2009-06-22,0.24188114702701569
2009-06-23,0.24073481559753418
2009-06-24,0.2487592250108719
2009-06-25,0.2618277966976166
2009-06-26,0.26526689529418945
2009-06-29,0.26526689529418945
2009-06-30,0.2588472366333008
2009-07-01,0.2599935829639435
2009-07-02,0.2499057650566101
2009-07-06,0.24188114702701569
2009-07-07,0.23133471608161926
2009-07-08,0.23179328441619873
2009-07-09,0.2368372082710266
2009-07-10,0.23775438964366913
2009-07-13,0.24050556123256683
