Date,Close,High,Low,Open,Volume
,TMO,TMO,TMO,TMO,TMO
2009-01-02,33.605018615722656,33.77608517403309,32.13194869726436,32.51209378489116,3003000
2009-01-05,33.71905517578125,33.89962378513809,32.977769318524004,33.4719610984842,3966800
2009-01-06,33.54799270629883,34.403325433732554,33.215365326389346,33.88062371157485,4394600
2009-01-07,33.18683624267578,33.700035638271345,32.645126978002075,33.139318585757266,3459600
2009-01-08,32.274505615234375,33.26288948722874,31.713788190292114,33.12033279642229,4756700
2009-01-09,32.12244415283203,32.55961265090481,31.628252258127915,32.08442855507781,3339700
2009-01-12,32.45506286621094,32.89223119821368,32.12243195027059,32.58811378244086,4258700
2009-01-13,35.2396354675293,35.60077257723398,32.36952462642807,32.787685102311656,7961000
2009-01-14,34.64090347290039,35.39169482778317,34.2227393636669,34.61238997658397,5540800
2009-01-15,36.38008499145508,37.10236668402152,34.08019622779579,34.15622378074871,6545500
2009-01-16,36.969322204589844,37.49202395804975,36.19952270379974,36.43711473949668,5716600
2009-01-20,34.63139343261719,37.49200188874406,34.20373092039553,36.589151959476276,6420800
2009-01-21,34.43185043334961,35.410728831455536,33.80460736629865,35.19214451077985,6833700
2009-01-22,34.127708435058594,34.308277016594054,33.42443464972081,33.880614395832936,4914000
2009-01-23,32.96826171875,33.52897893450808,32.150948355855036,33.52897893450808,5241600
2009-01-26,33.348426818847656,33.53850122117302,32.71167811486284,33.16785813059079,4391800
2009-01-27,34.488861083984375,34.79297860239942,33.528987220876374,33.681045980083894,4423000
2009-01-28,35.5152473449707,36.16149780585493,34.85949480026428,35.17311432151837,3917100
2009-01-29,34.71694564819336,35.51525499985957,34.4318359423197,35.11610213670976,2921100
2009-01-30,34.146732330322266,35.239657294144,33.84261477306821,34.62191646670263,4421400
2009-02-02,34.07069396972656,34.47935253117974,33.738066594295596,33.785584272876235,3974400
2009-02-03,34.869014739990234,35.306186952363056,33.871128660828866,34.25127746497019,5121000
2009-02-04,35.2396354675293,37.24490823572639,34.92601239159285,35.70531360254613,10509200
2009-02-05,36.98833084106445,37.178405217634506,35.068590151271806,35.16362552687323,7180800
2009-02-06,38.01472854614258,38.233312800238856,36.48463514210162,36.48463514210162,5974300
2009-02-09,37.54904556274414,38.33785290001117,37.13088486459913,38.04323745620657,3408100
2009-02-10,36.02845764160156,37.69160196042452,35.819375481403554,37.32095894943126,7207500
2009-02-11,36.684200286865234,36.92179226702723,35.86688692041534,36.08547110712047,2897000
2009-02-12,37.0738525390625,37.121373837374094,35.505747579663606,36.19001367125065,3896800
2009-02-13,37.93867492675781,38.290313568252124,36.89327195972876,36.89327195972876,4812500
2009-02-17,36.63669204711914,37.36847596944172,36.266049042712076,37.007335051526205,4227900
2009-02-18,35.904911041259766,36.94081257059158,35.36320143306825,36.94081257059158,4715100
2009-02-19,36.05695724487305,36.91228981507749,35.980929697169245,36.23752946823058,3076300
2009-02-20,35.173118591308594,35.942917987525036,34.42233061577606,35.47723969102465,4855300
2009-02-23,34.61240005493164,35.59128153854856,34.42232935942494,35.439222806923524,4248900
2009-02-24,36.037960052490234,36.2185323289647,34.83099564057985,35.040074177292006,3189800
2009-02-25,35.09709167480469,36.13299297360773,34.650417540118156,35.99994202932655,3481600
2009-02-26,34.30830001831055,35.515268399751974,34.108723511435535,35.515268399751974,6226400
2009-02-27,34.46034622192383,35.2776633801042,33.747570136352564,33.94715019559117,6766700
2009-03-02,33.16783905029297,33.97565026376062,32.96825904871051,33.937634680091044,6232500
2009-03-03,32.74967956542969,34.05168630211985,32.62613433887909,33.51947893071149,5741700
2009-03-04,34.27027130126953,34.74545530010671,33.015785834368664,33.16784456898191,3837600
2009-03-05,32.8447151184082,33.95664379378628,32.30300571880877,33.95664379378628,4557800
2009-03-06,32.46457290649414,33.3864310882731,31.666263588081723,32.70216492238633,4635000
2009-03-09,31.219585418701172,32.12243568792673,30.430781912684683,31.98938475621547,6828700
2009-03-10,32.29350280761719,32.616628058650214,31.40966031583173,31.818318828178384,6326700
2009-03-11,31.837329864501953,33.167846592568004,31.79931427218774,32.50258822853498,5723900
2009-03-12,32.16994857788086,32.52158727412242,30.95347895407241,31.770795842080755,8185100
2009-03-13,32.96826171875,33.20585369787858,32.16995252386334,32.48357567648869,4550700
2009-03-16,33.0443000793457,33.61451950313003,32.96826888931223,33.30089990765865,5588500
2009-03-17,33.41494369506836,33.795092401643764,32.93975962453248,33.006285104378165,6394400
2009-03-18,32.398040771484375,33.56699281430959,32.09392334369402,33.2723774700402,8063600
2009-03-19,31.99889373779297,32.977775393488116,31.81832509517288,32.78770103920199,5032000
2009-03-20,31.656757354736328,32.52159203425307,31.485690835678867,32.2840000494917,3992000
2009-03-23,33.16783905029297,33.28188217593609,31.97987925086078,32.33151433639034,4985700
2009-03-24,32.8447151184082,33.405432310582356,32.54059768794416,32.73066836295988,4463700
2009-03-25,33.348426818847656,33.92815211452456,32.51210162383667,32.607140637683194,4331700
2009-03-26,35.03057098388672,35.04007307033243,33.27238771135024,33.65253642578159,7419400
2009-03-27,34.78346252441406,35.79085376979255,34.66941939533758,34.67892510422394,4322800
2009-03-30,34.11820602416992,34.336790186675515,33.3864223712431,34.20373927257346,3697300
2009-03-31,33.899627685546875,34.507866302272255,33.72856476642289,34.061192144395235,5597400
2009-04-01,32.67366027832031,33.66204046759478,32.112942885914755,33.547997296787536,6698500
2009-04-02,34.07069396972656,34.46985044561021,32.39804775626922,33.12983160758383,6132700
2009-04-03,33.76658248901367,34.403331096549586,33.605021627997886,34.032688062108996,4126000
2009-04-06,34.47934341430664,34.67892341215966,33.528975592519885,33.528975592519885,3225600
2009-04-07,33.823604583740234,34.50787085191843,33.58601253233025,34.03268674909846,2220300
2009-04-08,34.13722229003906,34.441343434108944,33.54799505072268,34.013677040505605,2054800
2009-04-09,35.296661376953125,35.32517125234259,34.25125819186209,34.25125819186209,3246400
2009-04-13,35.315673828125,35.515250232912244,34.69793319384129,34.916521018550505,2563200
2009-04-14,34.583892822265625,35.27766106498194,34.45084187508255,35.02106125597184,3095700
2009-04-15,34.5933952331543,34.61239940205359,33.94714472959629,34.47934846756213,3808600
2009-04-16,35.315673828125,35.619791290286365,34.47934899449819,34.55538017272159,3218100
2009-04-17,35.800357818603516,35.980930043700134,35.02105641396332,35.58177363197184,3409400
2009-04-20,34.73594665527344,35.553263644281316,34.5553780561024,35.27765607815245,3069400
2009-04-21,34.023189544677734,34.87852259378512,33.60502873476295,34.460358158502444,4314200
2009-04-22,33.44343185424805,34.21323085358489,33.10130259101829,33.90911353602662,5319400
2009-04-23,30.78240966796875,31.34312676408975,29.29983654208602,30.64935876810362,32610100
2009-04-24,31.50470542907715,32.559611023787554,30.57334145747682,30.962995876934837,11591300
2009-04-27,31.162569046020508,31.64725515350418,30.886961443056077,31.26711011096332,8156900
2009-04-28,32.09392166137695,32.34101569899216,30.66836993382292,30.7824130569249,8269000
2009-04-29,32.26496887207031,32.521568464689445,31.542687731654222,32.33149428956082,7792200
2009-04-30,33.338897705078125,34.36529284503371,32.28398907139826,32.66413394252951,7953300
2009-05-01,34.73594665527344,35.29666387154401,32.892234200682246,33.291386985807456,8492000
2009-05-04,35.16361999511719,36.018952742442366,34.55538498607112,35.12560440071015,6994600
2009-05-05,34.75495910644531,35.515252817171316,34.40332394499073,34.9830490323463,4582800
2009-05-06,33.81410598754883,35.1636272386954,33.567008198368484,34.888019560520156,5136000
2009-05-07,34.726444244384766,34.84998946221819,33.70955087238618,34.1942369105282,5537400
2009-05-08,34.869014739990234,35.53427333455371,34.602912752311916,35.07809694480473,4722100
2009-05-11,34.62189865112305,34.91651396920927,34.20373813141568,34.403314495910195,3016600
2009-05-12,35.11610412597656,35.154119722344326,34.422335806415454,34.90702197132065,3481400
2009-05-13,34.17522048950195,34.8024630057034,33.994651937616595,34.69792198210901,4174800
2009-05-14,33.871097564697266,34.517347763212214,33.528964680146494,34.15620709336813,3405500
2009-05-15,33.39593505859375,33.80459363902207,33.06330766771798,33.52898601494406,3241200
