Date,Close,High,Low,Open,Volume
,CINF,CINF,CINF,CINF,CINF
2009-01-02,16.300579071044922,16.581914581183003,15.861696362083789,16.37935374366625,1107600
2009-01-05,16.154277801513672,16.227425604920004,15.76040889400571,15.82792878753994,2163400
2009-01-06,16.272441864013672,16.638177720730877,16.08676051686743,16.368095956374436,1642600
2009-01-07,15.968605995178223,16.424370377423827,15.872951861359887,16.002367035262342,1731200
2009-01-08,16.368101119995117,16.46938208188212,15.861697383769974,15.996738308549354,1263600
2009-01-09,15.799796104431152,16.688815930193233,15.760409319936848,16.536894555821448,1280700
2009-01-12,15.15272331237793,16.024862536567294,15.085202350864709,15.839181233917529,1573100
2009-01-13,15.338409423828125,15.473450315982454,14.97267354009228,14.99517981884653,1587400
2009-01-14,14.387492179870605,15.085203842871334,14.387492179870604,14.978297163614899,1465700
2009-01-15,14.319977760314941,14.657579510730159,13.869840304411667,14.477524957652765,1918100
2009-01-16,14.387492179870605,14.680081253351052,14.066769995682543,14.668827579784255,1547000
2009-01-20,13.470344543457031,14.584432907484732,13.453464026471227,14.20744328048023,2093500
2009-01-21,14.038637161254883,14.094903383777426,13.340924411313809,13.734794408228021,2126500
2009-01-22,13.149618148803711,13.667275370271422,13.014576201282159,13.661648533023902,1942500
2009-01-23,13.279034614562988,13.374688718846738,12.660096355856938,12.947058668708188,1819500
2009-01-26,13.132740020751953,13.53223587895217,12.85140454656825,13.357808185456982,1622900
2009-01-27,13.27340316772461,13.419697692494704,12.766999703956929,13.23964322299591,1720900
2009-01-28,13.701040267944336,13.881094832044178,13.273410141602284,13.807948067832314,2266700
2009-01-29,12.800762176513672,13.650395311300379,12.795135339079513,13.49284708277248,1305000
2009-01-30,12.339371681213379,13.194631614772694,12.13680983557842,12.918921959009799,2041400
2009-02-02,12.243722915649414,12.738872997317586,11.968014213296577,12.727620391278025,1534100
2009-02-03,12.373132705688477,12.485667312639178,12.164945078002093,12.367505868019988,1226600
2009-02-04,12.390010833740234,12.631959440864861,12.27747624845132,12.390010833740234,1550100
2009-02-05,12.018651962280273,12.260600645047514,11.776703279513033,12.09742555268461,2074000
2009-02-06,12.598201751708984,12.615082265927517,11.821716342220114,12.058038175231443,2193600
2009-02-09,12.581319808959961,12.84014786958622,12.339371185986204,12.615079757474382,1291500
2009-02-10,12.39564037322998,12.94143076251086,12.361879346356012,12.508173909847807,3623000
2009-02-11,13.082097053527832,13.12711067788041,12.474412588163304,12.547559325282696,1975600
2009-02-12,13.166502952575684,13.250903399262022,12.558818233940189,12.800766968128286,1898500
2009-02-13,12.772629737854004,13.385941098879997,12.772629737854004,13.385941098879997,1306300
2009-02-17,11.951129913330078,12.384386768472353,11.951129913330078,12.131184431516587,1685100
2009-02-18,12.226839065551758,12.446281458289556,12.007397746023587,12.097425009071536,2025500
2009-02-19,11.855475425720215,12.592573987710301,11.855475425720213,12.592573987710301,1583600
2009-02-20,11.928622245788574,12.142436692928857,11.500992278298552,11.804833974046264,2134700
2009-02-23,11.427844047546387,12.344998084649689,11.422217210564288,12.058035837819114,1740200
2009-02-24,12.07491683959961,12.07491683959961,11.32656459539824,11.489739669386669,1975700
2009-02-25,11.630409240722656,12.00739884158632,11.25341963985899,11.866731096088083,1602800
2009-02-26,11.568513870239258,11.973637621438321,11.422219301551776,11.82734305275084,1434800
2009-02-27,11.557255744934082,11.804830059911417,11.242159406075308,11.557255744934082,2232600
2009-03-02,11.360326766967773,11.832970450240794,11.332192575576721,11.365953605245984,1644100
2009-03-03,11.00021743774414,11.84985076239695,10.842670247218948,11.546008985519974,2315500
2009-03-04,11.242162704467773,11.478484491342895,10.718878671157901,11.135256021583597,1387900
2009-03-05,10.415037155151367,11.112748853092013,10.29124995934574,10.93832119690921,2086300
2009-03-06,10.448800086975098,10.690748783795609,10.111197279160656,10.403786450813822,1978000
2009-03-09,10.184343338012695,10.589465993028913,10.03804877762112,10.291251107762225,1259300
2009-03-10,10.853925704956055,10.853925704956055,10.11119897398558,10.386907675838518,2249000
2009-03-11,10.97208309173584,11.073364030450017,10.555706733962815,10.955202577546935,1970000
2009-03-12,11.574141502380371,11.574141502380371,10.718881383622746,10.904562757925811,2287200
2009-03-13,11.866730690002441,11.872357528414984,11.25341925476118,11.602275723871042,1808300
2009-03-16,11.652915954589844,12.283107950032377,11.596649712869244,11.979266166544022,2156600
2009-03-17,12.266227722167969,12.271854561114361,11.568515790962303,11.686677262416941,1516600
2009-03-18,12.816229820251465,12.839146068001504,11.847994038925835,12.168829156738983,2517500
2009-03-19,12.243307113647461,13.108415792430574,12.23184844555211,13.09122888304628,1990600
2009-03-20,12.002681732177734,12.443829569805459,11.97403505911175,12.392266651045531,2114600
2009-03-23,13.349042892456055,13.40060580818836,12.191744687514515,12.375079013336588,2793500
2009-03-24,12.713109016418457,13.440717382057707,12.70737967901854,13.062589855738294,2506200
2009-03-25,13.137065887451172,13.200087485646359,12.506853183776354,12.821958989234252,2398500
2009-03-26,13.326126098632812,13.34904234203628,12.867789210217408,13.148521114410693,3007700
2009-03-27,12.999565124511719,13.280296009735164,12.953731532898892,13.131336563803721,1907200
2009-03-30,12.592787742614746,13.039665963296512,12.564142165148455,12.67872556777235,2484800
2009-03-31,13.102689743041992,13.13133532531365,12.5870605200808,12.707374369691385,2366100
2009-04-01,13.589674949645996,13.641237886176075,12.890712277334933,12.95373388704041,2023300
2009-04-02,13.841761589050293,14.133951225769168,13.635509823658303,13.933428797500216,2692900
2009-04-03,14.122488975524902,14.122488975524902,13.509464264457138,13.91623835511758,1887000
2009-04-06,14.002174377441406,14.151133807205124,13.750089104552124,13.927694116180097,1776500
2009-04-07,13.612590789794922,13.979259548762888,13.601132117887397,13.750091574407909,1834400
2009-04-08,13.847490310668945,13.967803106626965,13.57821803441104,13.721448177842554,1166000
2009-04-09,14.804259300231934,14.861551543601044,13.864670442909652,14.21988038483257,2642100
2009-04-13,15.302699089050293,15.382908665742805,14.414673153969533,14.55217388046702,1788200
2009-04-14,14.500614166259766,15.12509745299826,14.471968585045985,14.907388194600461,1845600
2009-04-15,15.302699089050293,15.30842842258252,14.088108791943172,14.088108791943172,1405300
2009-04-16,15.279786109924316,15.434474870044628,14.838637168585144,15.434474870044628,1323900
2009-04-17,14.569361686706543,15.245407735869623,14.477694536931068,15.170927493702914,2258500
2009-04-20,13.74435806274414,14.3745706203231,13.744358062744139,13.910505476648247,2163600
2009-04-21,14.746966361999512,14.746966361999513,13.561021679001719,13.68706373426786,2063700
2009-04-22,14.059464454650879,14.712593236196463,13.97925487089777,14.506341581915233,1953200
2009-04-23,14.259991645812988,14.31155458094745,13.755822060092825,14.208428710678527,1493200
2009-04-24,14.099577903747559,14.357391547130048,13.81311757148294,14.294371017108254,2047400
2009-04-27,13.904777526855469,14.242800629773091,13.773006105110328,13.870401518154138,1188100
2009-04-28,13.876130104064941,14.18550760912705,13.675608861256704,13.790192272467294,942900
2009-04-29,14.632389068603516,14.69540957610875,14.0537392730433,14.191240052271612,1415200
2009-04-30,13.721445083618164,14.78134703179307,13.692798405736205,14.769889453399312,1627600
2009-05-01,13.165711402893066,13.755819847422512,13.119877811563722,13.755819847422512,1367100
2009-05-04,13.20581340789795,13.377690165657386,12.621435491240579,13.28602299862255,2608400
2009-05-05,13.01102066040039,13.217272336660628,12.730289819245542,13.177168086889772,1652100
2009-05-06,13.503734588623047,13.58394310049659,12.988106411454952,13.194358119425797,2057200
2009-05-07,13.171443939208984,13.732905842624588,13.142798347451583,13.457904227820123,1608100
2009-05-08,14.16258716583252,14.191233831922991,13.314665519208901,13.314665519208901,1920300
2009-05-11,13.03393840789795,13.847485376408967,13.016750403417412,13.778734451245706,2082300
2009-05-12,13.142792701721191,13.515190698393345,13.039666867279312,13.303209695067393,2314000
2009-05-13,12.650081634521484,13.177168414824834,12.604248048962884,12.718832559238825,1742900
2009-05-14,13.056859970092773,13.125609824732429,12.541230596499185,12.701648745257106,1315800
2009-05-15,12.638628005981445,13.033943522074102,12.638628005981444,12.999568592384096,1134700
2009-05-18,13.291749000549316,13.331853239476965,12.747474376580653,12.879245759559659,1672100
2009-05-19,12.976641654968262,13.303205977606211,12.92507875215611,13.091226126274929,1137300
2009-05-20,12.787581443786621,13.446439597162382,12.736018527258546,13.17143810418518,1095300
2009-05-21,12.701647758483887,12.936545080312463,12.569876303362326,12.621439236715833,1108100
2009-05-22,12.678731918334961,12.902171686972416,12.638627652691111,12.730294857808275,938900
2009-05-26,12.95945930480957,13.011021132988615,12.501122351223355,12.5756026115821,1441400
2009-05-27,12.449560165405273,13.033939242035613,12.438101495018259,13.033939242035613,1541100
2009-05-28,12.70737361907959,12.75320720366225,12.409454772912873,12.66726936916462,1311800
2009-05-29,12.953730583190918,13.016751084063793,12.443830684527834,12.724561549169382,1265500
2009-06-01,13.119877815246582,13.194358084152057,12.718834164191996,13.13706582178454,1614000
2009-06-02,13.56102466583252,13.664150503199577,12.907895819519604,12.913625154124311,2041000
2009-06-03,13.44071102142334,13.54383686030016,13.314668936551035,13.54383686030016,967700
2009-06-04,13.807380676269531,13.841755591353612,13.423523997427605,13.463628247152174,1346500
2009-06-05,13.818842887878418,13.950614340111454,13.538110882325778,13.92196765956571,1798800
2009-06-08,13.830294609069824,13.910504187863422,13.57248114991812,13.784461032370055,1011800
2009-06-09,13.761542320251465,13.83602145923535,13.658416517998033,13.773000985559284,831600
2009-06-10,13.664148330688477,13.904774882033935,13.566751843411536,13.881857547258813,867900
2009-06-11,13.750090599060059,13.916238051656364,13.601131153105825,13.681339665250789,728600
2009-06-12,13.658422470092773,13.836027488727161,13.578213963501556,13.669881140394075,709800
2009-06-15,13.446440696716309,13.65842171452811,13.377690864229535,13.578213212373912,1310600
2009-06-16,13.26883602142334,13.515191961670764,13.26883602142334,13.475087709585633,1088900
2009-06-17,13.059049606323242,13.455308320204088,13.029913393851228,13.286315175735679,1143900
2009-06-18,13.210565567016602,13.35042144270056,13.047399822980802,13.11732831656063,1170400
2009-06-19,13.228041648864746,13.385378739172436,12.88422903525413,13.367897457735564,1485800
2009-06-22,12.668620109558105,13.18725232132904,12.656965178367082,13.105670025942713,1872000
2009-06-23,12.726895332336426,12.878406123373237,12.639485559827841,12.744377731428369,1340700
2009-06-24,12.750204086303711,12.948333496776602,12.65696684743124,12.820132571195845,1002600
2009-06-25,12.866754531860352,12.878409467614846,12.47049560801438,12.703588765724996,996600
2009-06-26,12.90170955657959,12.959983084711338,12.732717547620132,12.849263492408527,975800
