Date,Close,High,Low,Open,Volume
,RVTY,RVTY,RVTY,RVTY,RVTY
2009-01-02,12.794881820678711,12.83100001277367,12.235049412644065,12.57817266810897,2272800
2009-01-05,13.300539016723633,13.3818051795347,12.722647834290779,12.821972665989978,1817600
2009-01-06,13.490159034729004,13.824253432616109,13.219272988416256,13.399863973000002,1380400
2009-01-07,13.12897777557373,13.309568769923798,12.930327251225764,13.22830260718482,1173400
2009-01-08,12.821971893310547,12.975474444675328,12.695558635334187,12.957415776875449,912600
2009-01-09,12.496907234191895,12.776823023629701,12.388552651719937,12.776823023629701,1061700
2009-01-12,12.207962036132812,12.514966264839698,12.14475454867418,12.48787783371497,979800
2009-01-13,12.785857200622559,12.912271354369178,12.099610413642575,12.153788154141404,2637800
2009-01-14,12.404733657836914,12.804007803685682,12.359361379457587,12.740487133197162,2074400
2009-01-15,12.976415634155273,13.157903789201432,11.978229483295719,12.422875679509755,2563900
2009-01-16,13.421061515808105,13.502731400015655,13.058085214223182,13.121605850649603,1995900
2009-01-20,12.985489845275879,13.656996430292372,12.958265973831926,13.557177299138733,2436600
2009-01-21,13.448282241821289,13.46643148652508,12.921966261061995,13.139752005085782,1302100
2009-01-22,13.085310935974121,13.430138926740893,12.921971133662506,13.257724498655534,1908900
2009-01-23,12.894744873046875,13.012712382173014,12.5317685875847,12.876595626071902,1278400
2009-01-26,12.568069458007812,12.940120462926354,12.404729654715204,12.776780659633745,1787300
2009-01-27,12.79492473602295,12.92196598461717,12.568064374500583,12.622510376639934,1928900
2009-01-28,13.62977409362793,13.729592364280014,13.003638866126865,13.003638866126865,1670000
2009-01-29,13.26679801940918,13.720518885457663,13.166979740423908,13.702370500825738,1294000
2009-01-30,11.451910972595215,12.441022289611581,11.116157740604967,12.06897143430897,5263300
2009-02-02,11.705999374389648,11.82396691728244,10.671516232013431,11.279502333243371,2851900
2009-02-03,11.833039283752441,11.951006804118377,11.54265822771556,11.796741651747832,1506900
2009-02-04,12.132493019104004,12.48639552346544,11.80581438343445,11.923781884888262,1850500
2009-02-05,12.286760330200195,12.359355595471975,11.869337122185556,12.03267690174897,1549800
2009-02-06,12.803999900817871,12.867521397503968,12.268610115687927,12.277683873439916,2586900
2009-02-09,12.976415634155273,13.012713265164505,12.676959961978165,12.73140597579012,1466300
2009-02-10,12.649738311767578,13.157906100567217,12.631589925776844,12.813078112703879,3347900
2009-02-11,12.749557495117188,12.81307814434754,12.5408454305827,12.704185231922391,2005400
2009-02-12,12.976415634155273,13.02178788926776,12.368429665697802,12.586215451753192,1875800
