Date,Close,High,Low,Open,Volume
,PPL,PPL,PPL,PPL,PPL
2009-01-02,13.747726440429688,13.835571004467555,13.396346385364307,13.462229808392708,2187889
2009-01-05,13.919024467468262,14.037615176664367,13.64231281267735,13.721373285474753,2726755
2009-01-06,14.13424015045166,14.283576050844111,13.910235850134624,13.993688344423646,2086000
2009-01-07,14.147419929504395,14.358247229620941,13.844354223969399,14.03322128392474,2330470
2009-01-08,14.384604454040527,14.402173550556826,13.945380638961652,14.103500708694042,3348722
2009-01-09,14.12546157836914,14.472449653733566,14.081539287665503,14.415350316035985,2121001
2009-01-12,14.309934616088867,14.375818042833277,14.055184106770676,14.103498439825175,2791819
2009-01-13,14.055184364318848,14.30114988157067,13.861925229645546,14.27479669028141,2715804
2009-01-14,13.703811645507812,13.923423175587555,13.400745755191387,13.923423175587555,3264333
2009-01-15,13.778471946716309,13.82239422959165,13.39195459817354,13.497368256965753,3020721
2009-01-16,14.107891082763672,14.244049981866342,13.923416052737306,13.940985146047291,3517823
2009-01-20,13.848747253417969,14.270402755603396,13.791647930290218,14.063966602840464,2634421
2009-01-21,13.98051929473877,14.160601427255825,13.637924127932814,13.954166097125153,2097810
2009-01-22,14.024435043334961,14.090319355797057,13.734547306546284,13.848745941987554,2501718
2009-01-23,14.033223152160645,14.077145437244202,13.629136690260689,13.945378581993529,1559266
2009-01-26,14.208915710449219,14.450489220684146,14.072755882990563,14.081539981781429,3735989
2009-01-27,13.927809715270996,14.257227758228442,13.747727623925144,14.244050712705613,4015246
2009-01-28,13.923417091369629,14.164990568352655,13.826788420142062,14.11228418394799,3337556
2009-01-29,13.892670631408691,14.279187980776399,13.822394259092578,13.857532445250635,2001718
2009-01-30,13.466622352600098,14.08592902898751,13.4227000718974,13.914631054898681,2668134
2009-02-02,13.427098274230957,13.492981725481917,13.207485870603753,13.28654637188784,2757355
2009-02-03,13.413915634155273,13.49736815085374,13.159165136241297,13.475407009588722,4627120
2009-02-04,13.712589263916016,14.028831156850515,13.40513236770582,13.611567648057164,4382972
2009-02-05,14.283580780029297,14.34946510740325,13.58082151721096,13.69941222713565,4206249
2009-02-06,14.586647033691406,14.731591848318612,14.077146856337654,14.191345528632693,3740713
2009-02-09,14.388998985290527,14.599826367758991,14.195739801813394,14.569081120066912,1472085
2009-02-10,13.897064208984375,14.463663700436957,13.81361168226898,14.230875215303026,2076337
2009-02-11,13.743335723876953,14.033224451287536,13.536900425199258,13.940986924507555,1991518
2009-02-12,13.791647911071777,13.791647911071777,13.238224671712196,13.585212658053415,3036075
2009-02-13,13.677449226379395,13.861923339159725,13.598388763836837,13.721371505690392,1952008
2009-02-17,13.040576934814453,13.563254139921563,12.987869649630808,13.413917281629773,5291497
2009-02-18,13.005438804626465,13.176735908212835,12.926378326215191,13.12842157116465,2602963
2009-02-19,13.264577865600586,13.405129690000702,13.02300444552091,13.172340365433666,2413142
2009-02-20,12.649665832519531,13.176735054820966,12.478368740027225,13.176735054820966,3266481
2009-02-23,12.377347946166992,12.895632206160872,12.324640660653357,12.737511249077048,2003221
2009-02-24,12.847312927246094,12.948334511029264,12.42565750370024,12.517894993005195,3073975
2009-02-25,12.803393363952637,12.943945201528994,12.640880386079061,12.873668833012353,2569251
2009-02-26,12.487152099609375,13.062536521295504,12.452013913676565,12.908807632432188,2878677
2009-02-27,12.249972343444824,12.504722876579345,12.078675238003592,12.32903282271219,3227185
2009-03-02,11.718509674072266,12.276325013257857,11.700940580776225,12.052319748326079,2496994
